step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
278,CASH_OUT,165942.19,C1978346305,0.0,0.0,C828454202,385528.92,551471.12,0,0
163,TRANSFER,271694.54,C2007748114,0.0,0.0,C1640822623,3887419.39,4159113.93,0,0
306,CASH_OUT,152635.32,C21070313,24476.0,0.0,C1102393876,146649.84,299285.15,0,0
303,CASH_OUT,134273.51,C1428787326,6012.0,0.0,C42170413,60770.58,195044.09,0,0
228,CASH_OUT,243028.45,C1573394668,10602.0,0.0,C791136241,0.0,243028.45,0,0
202,CASH_OUT,87795.09,C1230458512,0.0,0.0,C1547110646,973093.71,1196417.15,0,0
401,CASH_OUT,318511.44,C733578452,245263.0,0.0,C421520314,922976.87,1241488.31,0,0
34,CASH_OUT,676826.0,C33598013,0.0,0.0,C1192879985,1589582.32,2966332.68,0,0
359,TRANSFER,60400.75,C1555426420,0.0,0.0,C843333500,2346084.61,2406485.36,0,0
369,CASH_OUT,184650.88,C1423157249,0.0,0.0,C1917290469,1134056.16,1318707.05,0,0
396,CASH_OUT,20316.71,C1725003237,26778.0,6461.29,C2021225089,229338.44,249655.15,0,0
164,CASH_OUT,155799.54,C1247914467,11517.26,0.0,C1025562950,197347.13,353146.67,0,0
251,CASH_OUT,104894.92,C250755347,0.0,0.0,C808160906,263597.48,368492.4,0,0
259,CASH_OUT,150096.3,C1913764618,0.0,0.0,C1525593252,3741261.87,3891358.17,0,0
140,CASH_OUT,269419.61,C1774026639,0.0,0.0,C1035906535,299766.69,569186.3,0,0
10,CASH_OUT,355010.7,C1801377238,1436.0,0.0,C1886304810,37537.0,8364.52,0,0
398,TRANSFER,213098.56,C1898541979,31306.0,0.0,C523969345,1310325.88,1523424.44,0,0
400,CASH_OUT,150103.48,C2133425841,0.0,0.0,C509557914,460982.65,611086.13,0,0
207,CASH_OUT,15110.76,C1652292685,46836.0,31725.24,C522563570,0.0,15110.76,0,0
348,CASH_OUT,328680.06,C796358709,51581.0,0.0,C1085252849,8859174.95,9187855.02,0,0
372,CASH_OUT,52859.14,C478855651,3569.0,0.0,C1289595614,463892.34,516751.48,0,0
191,CASH_OUT,7072.22,C1272192408,0.0,0.0,C1427990645,1900207.31,1907279.52,0,0
163,TRANSFER,1105794.86,C1052611554,0.0,0.0,C1213840392,1380350.16,2486145.02,0,0
212,CASH_OUT,104502.23,C1829833213,10638.0,0.0,C228771444,409996.69,514498.92,0,0
40,CASH_OUT,179911.37,C773991388,0.0,0.0,C1397598903,435179.7,858241.48,0,0
277,CASH_OUT,183144.04,C1607631779,117.0,0.0,C1207267735,0.0,183144.04,0,0
302,CASH_OUT,17332.38,C455009010,0.0,0.0,C766288347,1148332.52,1165664.9,0,0
251,TRANSFER,68468.77,C750180484,6176.64,0.0,C2103847403,740084.47,808553.24,0,0
302,CASH_OUT,461403.99,C2035847512,284652.71,0.0,C907421822,2334263.23,2795667.22,0,0
571,CASH_OUT,193701.11,C1074305731,110034.0,0.0,C540367165,14114.72,207815.83,0,0
157,CASH_OUT,385594.29,C1972255984,40080.0,0.0,C1644592239,0.0,385594.29,0,0
544,CASH_OUT,217805.57,C523200382,0.0,0.0,C475170464,4145271.76,4363077.33,0,0
156,CASH_OUT,173496.02,C1272363323,135481.42,0.0,C1804849105,2986002.78,3159498.81,0,0
356,CASH_OUT,98334.38,C1429672683,16881.0,0.0,C470091153,396085.15,494419.53,0,0
376,CASH_OUT,50703.75,C1674217705,39.0,0.0,C107534031,3407737.25,3458441.0,0,0
203,TRANSFER,258240.96,C245275794,59717.0,0.0,C1925646426,139871.64,398112.6,0,0
132,CASH_OUT,349256.55,C1371135536,0.0,0.0,C922502124,2477968.78,2827225.32,0,0
332,CASH_OUT,212649.58,C2102944215,29781.0,0.0,C1784884517,0.0,212649.58,0,0
131,CASH_OUT,70624.17,C1992105176,0.0,0.0,C1081325178,97410.56,168034.72,0,0
356,CASH_OUT,16942.25,C1539884227,77385.0,60442.75,C2057298406,169080.53,186022.78,0,0
353,CASH_OUT,5984.09,C1682431028,272963.25,266979.16,C963084616,1569918.58,1575902.67,0,0
565,TRANSFER,295088.93,C2107381506,54606.35,0.0,C908212642,461529.75,756618.68,0,0
258,CASH_OUT,177659.15,C86758624,0.0,0.0,C1192357500,1275080.7,1452739.85,0,0
492,CASH_OUT,50864.76,C1570940070,33858.0,0.0,C49080024,151003.75,201868.51,0,0
13,CASH_OUT,381298.18,C228907054,0.0,0.0,C24569745,1857078.36,2238376.54,0,0
14,TRANSFER,572118.05,C1706909278,0.0,0.0,C994345596,2016030.49,2710003.29,0,0
299,CASH_OUT,182991.3,C405081630,49006.0,0.0,C72051474,0.0,182991.3,0,0
10,CASH_OUT,101900.04,C2077219853,0.0,0.0,C260838211,1571600.24,1963990.81,0,0
163,CASH_OUT,49836.32,C78417277,0.0,0.0,C1312215565,512301.54,562137.86,0,0
162,CASH_OUT,198073.55,C211052209,205844.0,7770.45,C1128612976,1635638.23,1833711.77,0,0
129,CASH_OUT,210124.02,C1339931627,0.0,0.0,C357671658,425056.35,167279.54,0,0
346,TRANSFER,1343090.53,C1841045447,0.0,0.0,C1533631771,2657583.22,4000673.74,0,0
132,TRANSFER,375834.67,C627909087,27178.0,0.0,C1163519620,1898226.31,2274060.98,0,0
376,CASH_OUT,556757.81,C1178273670,408895.0,0.0,C1828071517,0.0,556757.81,0,0
329,TRANSFER,899866.07,C622522492,0.0,0.0,C1592326668,3502039.76,4401905.83,0,0
210,CASH_OUT,229528.11,C997040132,36767.57,0.0,C1817938966,1116324.53,1345852.64,0,0
329,CASH_OUT,187793.65,C1824803608,2785.74,0.0,C793112100,940774.32,1128567.97,0,0
334,CASH_OUT,404966.51,C606672008,0.0,0.0,C389887305,833082.17,1238048.69,0,0
228,CASH_OUT,215891.4,C1068969977,386188.24,170296.84,C693647326,2650913.87,2866805.27,0,0
372,CASH_OUT,200125.19,C1257782283,59161.0,0.0,C2141344491,0.0,200125.19,0,0
259,CASH_OUT,115519.53,C1548004670,70138.0,0.0,C302088883,0.0,115519.53,0,0
164,CASH_OUT,246179.29,C1478343221,0.0,0.0,C308082452,1862748.36,2108927.65,0,0
380,CASH_OUT,139780.07,C267530983,45300.0,0.0,C1212595893,122321.58,262101.65,0,0
283,CASH_OUT,266771.01,C1619238689,51432.0,0.0,C1434068259,3484400.04,3751171.05,0,0
254,TRANSFER,2530.91,C673226956,8052.72,5521.82,C362118404,335930.67,338461.58,0,0
382,CASH_OUT,40818.34,C2019538176,0.0,0.0,C330088597,50955.59,91773.93,0,0
238,TRANSFER,3027868.45,C1387086681,0.0,0.0,C270587566,6245361.65,9273230.1,0,0
11,CASH_OUT,29057.49,C105026391,0.0,0.0,C883502766,8344122.6,8373180.09,0,0
20,CASH_OUT,28391.07,C613727879,0.0,0.0,C1362232282,3833298.35,3856960.4,0,0
637,CASH_OUT,121472.3,C1620005872,0.0,0.0,C460432255,253557.28,375029.58,0,0
379,CASH_OUT,15260.25,C2012960539,0.0,0.0,C541501898,516305.29,531565.54,0,0
13,CASH_OUT,196085.33,C446863936,31130.0,0.0,C2104543265,0.0,493688.48,0,0
347,CASH_OUT,292959.01,C114794369,0.0,0.0,C376554041,332768.7,625727.72,0,0
394,TRANSFER,1076484.13,C1398579651,0.0,0.0,C2041941947,4002067.53,5078551.66,0,0
227,CASH_OUT,252.24,C1602934378,88502.0,88249.76,C1062742103,0.0,337532.52,0,0
394,TRANSFER,4995231.41,C2029496974,876.0,0.0,C1695380944,614137.37,5609368.78,0,0
14,CASH_OUT,138798.19,C1453064159,0.0,0.0,C1698510993,139166.09,433331.5,0,0
40,CASH_OUT,81781.81,C1927753527,116737.0,34955.19,C418290697,73667.51,155449.32,0,0
331,CASH_OUT,128917.37,C1919249935,612.0,0.0,C2114775848,0.0,128917.37,0,0
211,TRANSFER,214641.55,C874357763,32176.0,0.0,C1094413602,0.0,214641.55,0,0
349,CASH_OUT,156954.57,C1003602154,0.0,0.0,C113006207,5461741.89,5618696.46,0,0
181,CASH_OUT,256066.41,C1324739017,22479.0,0.0,C612354445,595302.96,851369.37,0,0
153,CASH_OUT,357101.93,C1638189605,0.0,0.0,C178253131,3415090.19,3772192.13,0,0
10,CASH_OUT,80778.31,C442559956,0.0,0.0,C1398530689,1051728.11,1304377.71,0,0
302,TRANSFER,1154053.99,C1003015360,149735.0,0.0,C294278477,301429.73,1455483.72,0,0
13,TRANSFER,1630889.85,C2025540053,281340.46,0.0,C1703006213,59867.0,1690756.85,0,0
10,CASH_OUT,485548.74,C450468780,125549.56,0.0,C1435537029,39906.0,0.0,0,0
251,TRANSFER,58834.67,C1165818683,0.0,0.0,C320965034,760611.48,819446.15,0,0
135,CASH_OUT,204732.29,C1032182770,26891.0,0.0,C148647651,1020612.46,1225344.76,0,0
330,CASH_OUT,231259.41,C2023467874,5071.0,0.0,C713890339,1084063.16,1315322.58,0,0
300,CASH_OUT,618286.89,C629520971,10303.0,0.0,C427790366,0.0,618286.89,0,0
324,CASH_OUT,115018.12,C351353629,80736.0,0.0,C767090742,0.0,115018.12,0,0
348,CASH_OUT,52900.97,C392501275,0.0,0.0,C1378422670,198591.1,251492.07,0,0
186,CASH_OUT,136609.28,C1397875611,128463.0,0.0,C2005165584,2725171.46,2861780.74,0,0
139,CASH_OUT,400277.87,C1383514928,0.0,0.0,C2108999811,1861696.79,2261974.65,0,0
301,CASH_OUT,85478.08,C1855914957,0.0,0.0,C2010927409,317156.73,402634.81,0,0
360,TRANSFER,400516.01,C1588456,0.0,0.0,C1670349281,729890.38,1130406.39,0,0
321,CASH_OUT,390987.54,C1110731250,971609.0,580621.46,C1566769346,0.0,390987.54,0,0
283,CASH_OUT,324506.38,C962962921,0.0,0.0,C1556406065,756912.38,1081418.76,0,0
307,CASH_OUT,293045.21,C1740804419,0.0,0.0,C118597855,5205063.36,5498108.57,0,0
688,CASH_OUT,79866.71,C1165637468,0.0,0.0,C938812516,1186331.33,1266198.04,0,0
259,CASH_OUT,204675.75,C727735119,1178.0,0.0,C1675679535,226777.7,431453.46,0,0
139,TRANSFER,630444.46,C1393278885,347383.24,0.0,C247755419,1204597.77,1796214.29,0,0
186,CASH_OUT,38553.61,C2012257935,0.0,0.0,C247181868,224094.25,262647.85,0,0
348,CASH_OUT,18987.06,C1436263729,305612.0,286624.94,C510528582,29252.65,48239.71,0,0
370,TRANSFER,880195.12,C411999297,11830.0,0.0,C1193658735,66645.3,946840.42,0,0
323,CASH_OUT,325187.95,C659541345,0.0,0.0,C461800346,339684.58,529834.28,0,0
328,CASH_OUT,113978.72,C1663656157,194.0,0.0,C739789770,560760.02,674738.74,0,0
255,CASH_OUT,131163.25,C613979308,11184.0,0.0,C1704543057,1889334.29,2020497.54,0,0
204,CASH_OUT,134738.01,C158582884,21697.0,0.0,C89214269,716197.74,850935.75,0,0
253,CASH_OUT,22187.02,C1503494574,0.0,0.0,C1064538128,73183.6,95370.62,0,0
283,CASH_OUT,135942.03,C1548470008,49829.0,0.0,C272581853,2504597.19,2640539.22,0,0
12,CASH_OUT,301316.38,C1195595133,0.0,0.0,C1891117386,979974.72,1181050.98,0,0
306,CASH_OUT,225867.87,C523048410,0.0,0.0,C610924907,234597.4,460465.27,0,0
709,CASH_OUT,177844.31,C810608948,48721.0,0.0,C2043801171,0.0,177844.31,0,0
397,CASH_OUT,142776.91,C572709042,0.0,0.0,C227267264,2236913.14,2379690.06,0,0
329,CASH_OUT,18674.02,C1888270111,5018.0,0.0,C1130419042,9946910.69,9965584.71,0,0
185,CASH_OUT,241974.85,C836679368,103815.0,0.0,C1410274275,1034809.35,1119810.98,0,0
157,CASH_OUT,44007.91,C290736131,20442.0,0.0,C1053089221,482.0,40559.86,0,0
303,CASH_OUT,405302.25,C1848689743,3.0,0.0,C48363031,230146.08,635448.33,0,0
136,CASH_OUT,307067.09,C1525586961,0.0,0.0,C2023176555,3070205.17,3377272.26,0,0
306,CASH_OUT,76488.27,C893896571,29366.0,0.0,C848508295,52350.3,128838.57,0,0
545,CASH_OUT,458425.83,C974680139,10484.0,0.0,C1767986816,4555.51,462981.34,0,0
187,CASH_OUT,73256.79,C656095830,147801.0,74544.21,C464856950,158514.2,231770.98,0,0
398,CASH_OUT,47082.32,C1667237874,429837.0,382754.68,C2069978245,252166.72,299249.04,0,0
207,CASH_OUT,146813.06,C2039219923,0.0,0.0,C972097091,624432.76,771245.82,0,0
159,CASH_OUT,197953.04,C517465844,10003.0,0.0,C1755316852,0.0,197953.04,0,0
181,CASH_OUT,84083.0,C222489210,0.0,0.0,C76236725,975272.53,1059355.52,0,0
138,CASH_OUT,67933.32,C1113427756,0.0,0.0,C2071512077,5360553.03,5428486.35,0,0
214,TRANSFER,812209.36,C1059466689,0.0,0.0,C1408582323,1479301.99,2291511.35,0,0
715,CASH_OUT,89548.28,C1931527769,2819.0,0.0,C1203540384,217157.02,306705.3,0,0
236,TRANSFER,1341709.41,C378476964,0.0,0.0,C224149370,5236146.79,6577856.2,0,0
259,CASH_OUT,90852.43,C444886222,163.0,0.0,C461822286,105837.07,0.0,0,0
322,TRANSFER,2770429.22,C1915539532,507332.0,0.0,C1850934127,20105.67,2790534.89,0,0
38,CASH_OUT,124140.04,C2000305219,0.0,0.0,C717057347,1010592.04,1134732.08,0,0
276,CASH_OUT,161340.17,C521020316,817810.0,656469.83,C367486895,355078.13,516418.3,0,0
19,CASH_OUT,83637.07,C645921488,237239.0,153601.93,C439177429,0.0,83637.07,0,0
206,CASH_OUT,152039.38,C1447973209,0.0,0.0,C1316613575,331205.41,483244.8,0,0
396,CASH_OUT,50442.47,C1101150789,0.0,0.0,C1658630892,5218361.6,5268804.07,0,0
233,CASH_OUT,289111.09,C1542310745,0.0,0.0,C658607435,294258.36,583369.45,0,0
43,TRANSFER,1696971.2,C1815343594,0.0,0.0,C1021073489,2850364.33,4547335.54,0,0
254,CASH_OUT,409483.92,C790888835,0.0,0.0,C318369277,2327220.45,2736704.37,0,0
35,CASH_OUT,97162.77,C1720116871,0.0,0.0,C1174972650,133365.26,230528.03,0,0
333,CASH_OUT,194338.42,C215797612,295704.0,101365.58,C1363276059,0.0,194338.42,0,0
474,TRANSFER,1651971.74,C1593125625,0.0,0.0,C1999242969,1974626.08,3626597.82,0,0
346,CASH_OUT,232157.17,C823284271,81927.0,0.0,C1030774315,230381.98,462539.15,0,0
525,CASH_OUT,72894.29,C1892837204,0.0,0.0,C938276225,492201.5,565095.79,0,0
204,CASH_OUT,294621.78,C172315307,0.0,0.0,C1170387149,488623.58,783245.36,0,0
262,CASH_OUT,91316.08,C1064659006,0.0,0.0,C1233220473,1078743.15,1170059.22,0,0
353,CASH_OUT,379758.0,C2115335560,0.0,0.0,C1675188404,4283311.18,4663069.19,0,0
371,TRANSFER,2047522.04,C542731484,2162.0,0.0,C1364127324,0.0,2047522.04,0,0
15,CASH_OUT,187809.58,C1591908494,21936.0,0.0,C63243575,453.0,866052.96,0,0
301,CASH_OUT,297618.42,C1763456166,7142.0,0.0,C2034180207,20877.01,318495.43,0,0
397,CASH_OUT,400105.09,C774164788,303888.0,0.0,C1053526031,0.0,400105.09,0,0
394,TRANSFER,443164.96,C692913428,296897.0,0.0,C555299004,2418831.58,2861996.54,0,0
254,CASH_OUT,50059.85,C952061488,192587.0,142527.15,C2017301083,30362372.05,30412431.9,0,0
297,CASH_OUT,59813.77,C1152141059,199845.0,140031.23,C1268133294,15151.82,74965.59,0,0
259,CASH_OUT,406876.84,C1061761129,0.0,0.0,C1339088789,10330726.96,10737603.8,0,0
40,CASH_OUT,197002.66,C358634900,0.0,0.0,C388922247,934637.45,1131640.11,0,0
214,CASH_OUT,173996.55,C329277108,0.0,0.0,C1533996817,5899063.36,6073059.91,0,0
469,CASH_OUT,358068.09,C26995419,190044.22,0.0,C18250694,2213502.13,2571570.22,0,0
280,CASH_OUT,64236.95,C1700454334,27971.0,0.0,C306230549,81178.67,145415.62,0,0
235,CASH_OUT,243564.72,C712094414,30788.0,0.0,C841808742,8060516.26,8304080.98,0,0
185,CASH_OUT,340690.7,C1050679131,4863.0,0.0,C1860421117,241078.79,581769.49,0,0
396,CASH_OUT,50751.1,C1330908351,0.0,0.0,C628841234,2456056.23,2506807.33,0,0
306,CASH_OUT,282558.16,C1452190878,23364.0,0.0,C384783534,1021734.58,1304292.74,0,0
376,TRANSFER,1756183.53,C2114207983,9787.0,0.0,C310521618,0.0,1958862.5,0,0
137,CASH_OUT,218838.58,C2094429250,17353.0,0.0,C765430526,335396.64,554235.22,0,0
255,CASH_OUT,115185.75,C356224297,42843.0,0.0,C189679822,822768.46,937954.21,0,0
300,CASH_OUT,199616.28,C1367777872,21656.0,0.0,C2078046010,2034037.41,3019656.11,0,0
306,CASH_OUT,174736.69,C300404620,0.0,0.0,C59700707,8843183.08,9017919.77,0,0
302,TRANSFER,1059266.03,C371279061,236158.0,0.0,C1166005934,65293.12,1124559.15,0,0
252,CASH_OUT,245764.34,C1461750879,32221.0,0.0,C1267728542,247022.65,492786.99,0,0
563,TRANSFER,787321.52,C821663204,0.0,0.0,C414244666,2172838.68,2960160.2,0,0
161,CASH_OUT,18319.36,C1153939439,0.0,0.0,C1308331323,1057045.41,1075364.76,0,0
161,CASH_OUT,37992.59,C1670121534,0.0,0.0,C1411181913,578871.98,616864.58,0,0
188,TRANSFER,835722.91,C131335791,15134.0,0.0,C1601032258,6815957.29,7651680.2,0,0
15,CASH_OUT,956237.92,C1700112415,0.0,0.0,C590310947,1171771.36,2254350.29,0,0
251,CASH_OUT,285124.08,C1298972565,500237.54,215113.46,C1582922848,530081.91,815205.99,0,0
162,CASH_OUT,111055.9,C866957170,0.0,0.0,C431567194,2307361.8,2418417.69,0,0
43,CASH_OUT,25271.81,C881162871,0.0,0.0,C43059728,2849557.19,2874829.0,0,0
211,CASH_OUT,77401.44,C1507933935,7704.0,0.0,C624817782,2653077.83,2730479.27,0,0
135,CASH_OUT,311575.5,C1867983441,21068.0,0.0,C1577447011,424192.02,735767.52,0,0
161,TRANSFER,952892.36,C2050266052,106991.85,0.0,C1433419863,2966574.16,3919466.52,0,0
40,TRANSFER,351783.43,C103478269,0.0,0.0,C1016981311,3590264.08,3942047.51,0,0
38,CASH_OUT,207881.95,C1642454718,0.0,0.0,C372469404,382833.28,590715.23,0,0
374,CASH_OUT,247282.89,C32960819,0.0,0.0,C571550397,514872.08,762154.97,0,0
393,CASH_OUT,244029.49,C1591249415,32937.0,0.0,C414674961,24879.98,268909.47,0,0
356,CASH_OUT,84529.52,C494847080,59931.69,0.0,C143491838,2410727.47,2495256.98,0,0
280,CASH_OUT,63598.45,C2071254982,20921.0,0.0,C94072531,633938.25,697536.69,0,0
278,TRANSFER,831549.84,C259062169,0.0,0.0,C1155442466,1091049.95,1922599.79,0,0
251,CASH_OUT,19071.42,C1364146932,30683.0,11611.58,C613582737,1545714.37,1564785.79,0,0
372,CASH_OUT,116129.7,C926488811,0.0,0.0,C91380120,402786.03,518915.72,0,0
129,CASH_OUT,247131.58,C1389944662,0.0,0.0,C7855579,305554.89,552686.46,0,0
17,CASH_OUT,3269.89,C1401831995,51581.0,48311.11,C1687125807,108997.85,112267.74,0,0
353,CASH_OUT,550484.27,C644333884,0.0,0.0,C985066734,641231.48,1366282.27,0,0
135,CASH_OUT,26740.16,C1528614350,0.0,0.0,C853932876,5751013.34,5777753.5,0,0
285,CASH_OUT,102372.44,C389692700,0.0,0.0,C216013738,302176.84,404549.28,0,0
401,CASH_OUT,257950.55,C157518657,227976.0,0.0,C1548099379,81011.93,338962.49,0,0
287,TRANSFER,1527047.03,C1994347003,0.0,0.0,C1947800845,3458636.96,4985683.99,0,0
131,CASH_OUT,153782.5,C828206376,0.0,0.0,C1395444818,762516.43,1007822.78,0,0
160,CASH_OUT,46335.39,C660781690,0.0,0.0,C1857427252,5112025.65,4988929.42,0,0
208,CASH_OUT,298244.74,C1924173354,243862.0,0.0,C1832886868,0.0,298244.74,0,0
395,CASH_OUT,18568.35,C682659495,0.0,0.0,C283223564,192388.84,210957.19,0,0
182,TRANSFER,1664502.17,C1273250746,642256.0,0.0,C1298946624,538512.7,2203014.87,0,0
324,CASH_OUT,20368.86,C877222879,0.0,0.0,C822979775,3662179.78,3682548.64,0,0
322,CASH_OUT,689753.6,C1970819048,0.0,0.0,C2093663895,1067675.54,1757429.13,0,0
142,CASH_OUT,288281.44,C15128288,0.0,0.0,C20732383,484292.49,772573.93,0,0
160,CASH_OUT,94477.88,C266356258,0.0,0.0,C705479036,2573203.79,2667681.67,0,0
184,CASH_OUT,413701.07,C1367726754,5797.0,0.0,C222784974,679674.52,1093375.58,0,0
369,CASH_OUT,232829.05,C1065587948,0.0,0.0,C622033445,792589.21,1025418.27,0,0
525,CASH_OUT,44879.29,C589896999,0.0,0.0,C240104754,173113.21,217992.5,0,0
203,TRANSFER,44816.14,C1168352502,0.0,0.0,C2135910164,197215.28,242031.42,0,0
307,TRANSFER,1484440.77,C501117662,0.0,0.0,C1535511742,9909521.96,11393962.74,0,0
260,CASH_OUT,60547.28,C1289222801,0.0,0.0,C879970394,547275.23,607822.51,0,0
354,CASH_OUT,113265.47,C1323803321,75969.61,0.0,C34035932,3038081.11,3151346.59,0,0
250,CASH_OUT,45592.08,C1008896740,21400.0,0.0,C1913582661,1439447.81,1485039.89,0,0
41,CASH_OUT,235709.38,C343326001,0.0,0.0,C1564159386,2511918.43,2897849.51,0,0
395,CASH_OUT,129962.84,C466309371,0.0,0.0,C899048370,372170.74,502133.58,0,0
398,CASH_OUT,158530.57,C2053316591,22133.0,0.0,C123767163,627467.15,785997.72,0,0
356,CASH_OUT,118162.82,C144800684,370.0,0.0,C1036670461,0.0,118162.82,0,0
393,TRANSFER,1867484.79,C1734132184,589.0,0.0,C1316230001,1103549.11,2971033.9,0,0
404,CASH_OUT,28338.04,C1927355124,0.0,0.0,C223648829,69084.86,97422.9,0,0
129,CASH_OUT,232703.53,C1832609787,0.0,0.0,C385765313,1367382.62,1600086.15,0,0
326,CASH_OUT,173872.16,C60516164,12727.0,0.0,C206762732,74232.81,248104.98,0,0
19,CASH_OUT,270599.22,C1019335868,0.0,0.0,C1192345627,3163988.26,3434587.47,0,0
212,CASH_OUT,29921.29,C1052063151,87898.2,57976.91,C1255765746,83009.48,112930.77,0,0
306,CASH_OUT,373706.62,C2068784158,21557.0,0.0,C606020871,6926641.8,7300348.42,0,0
322,CASH_OUT,229558.68,C1128245416,13953.0,0.0,C1873806732,501409.19,730967.87,0,0
375,CASH_OUT,52648.99,C1092486024,4051.0,0.0,C1459218430,0.0,52648.99,0,0
251,CASH_OUT,247745.8,C164361235,123060.0,0.0,C650582672,964878.59,1212624.39,0,0
332,TRANSFER,2618563.64,C58670527,0.0,0.0,C1448542929,2690689.39,5309253.03,0,0
204,CASH_OUT,386013.25,C1959224588,0.0,0.0,C184471596,889088.22,1275101.48,0,0
181,CASH_OUT,171445.68,C379774437,59689.0,0.0,C1819468041,133290.76,304736.44,0,0
187,CASH_OUT,5987.93,C360278255,0.0,0.0,C1660979793,1642153.21,1648141.14,0,0
187,CASH_OUT,35479.38,C53447706,0.0,0.0,C487928198,1308044.34,1370227.59,0,0
333,TRANSFER,433482.49,C958056617,0.0,0.0,C1609035946,756345.21,1189827.7,0,0
133,CASH_OUT,358205.16,C1334970203,0.0,0.0,C2129858796,6516144.69,6874349.85,0,0
299,CASH_OUT,24803.59,C1196843439,183326.0,158522.41,C12160596,0.0,24803.59,0,0
130,CASH_OUT,154966.02,C811029328,20104.0,0.0,C1667466680,1832505.18,1987471.2,0,0
9,CASH_OUT,283202.26,C379789779,0.0,0.0,C654996410,412942.56,1485091.13,0,0
20,CASH_OUT,312236.75,C1978410254,43692.0,0.0,C732666681,0.0,312236.75,0,0
215,CASH_OUT,198044.58,C467076365,1078706.53,880661.95,C41021334,1967530.25,2165574.83,0,0
324,TRANSFER,838439.35,C637209851,253943.37,0.0,C791767143,10953196.62,11791635.97,0,0
132,CASH_OUT,100478.45,C233951613,21320.0,0.0,C2043587564,24106.76,246612.42,0,0
348,CASH_OUT,96717.9,C1771431249,0.0,0.0,C1497019416,391945.07,488662.97,0,0
377,TRANSFER,257952.48,C1705165716,175.0,0.0,C198450079,122363.17,380315.64,0,0
33,CASH_OUT,96774.55,C1701262051,0.0,0.0,C769501511,139389.9,236164.45,0,0
258,TRANSFER,242684.26,C325673507,12937.0,0.0,C2047110088,509234.25,751918.51,0,0
372,CASH_OUT,212355.42,C783401192,0.0,0.0,C1169715617,670809.08,883164.51,0,0
281,CASH_OUT,90238.39,C974702473,0.0,0.0,C1462912211,155801.53,246039.92,0,0
182,CASH_OUT,181935.66,C1274326308,266281.0,84345.34,C1941431545,78494.13,260429.78,0,0
260,CASH_OUT,73559.77,C682142497,0.0,0.0,C832898961,335240.88,408800.66,0,0
526,CASH_OUT,118634.95,C169054207,405536.0,286901.05,C1554847748,358509.75,477144.7,0,0
187,CASH_OUT,473000.92,C1115507287,0.0,0.0,C1440779541,907261.36,1380262.28,0,0
500,CASH_OUT,179583.96,C2108208400,42202.0,0.0,C1447457867,0.0,179583.96,0,0
370,CASH_OUT,240861.51,C190370099,29812.0,0.0,C1515491308,743780.1,984641.6,0,0
251,CASH_OUT,378061.71,C867243333,0.0,0.0,C1988160518,399186.23,777247.95,0,0
370,CASH_OUT,158118.91,C752955759,0.0,0.0,C1496600084,923370.24,1081489.15,0,0
301,CASH_OUT,186179.42,C1421971357,0.0,0.0,C518871255,1949464.93,2135644.35,0,0
183,CASH_OUT,204493.75,C1431628280,6095.0,0.0,C1395900317,888927.23,1093420.98,0,0
155,CASH_OUT,526078.56,C764321789,491284.0,0.0,C1792357724,820632.04,1346710.6,0,0
300,CASH_OUT,181641.81,C1875356947,0.0,0.0,C101283110,640984.73,822626.54,0,0
16,TRANSFER,230205.63,C323655203,31231.0,0.0,C1366321189,196352.9,426558.53,0,0
592,CASH_OUT,32905.71,C1573250747,30746.0,0.0,C1958280354,4247060.93,4279966.64,0,0
44,CASH_OUT,160854.33,C635030800,23288.0,0.0,C1264685531,259594.21,420448.54,0,0
235,CASH_OUT,123146.21,C1372555551,0.0,0.0,C1009402320,430053.2,553199.41,0,0
207,CASH_OUT,12200.51,C1807737419,0.0,0.0,C1264320899,4406173.03,4418373.55,0,0
235,CASH_OUT,121808.18,C566997242,0.0,0.0,C54429707,3883732.18,4005540.37,0,0
284,CASH_OUT,11800.21,C51286967,903396.0,891595.79,C1755780091,42875.2,54675.4,0,0
249,CASH_OUT,75797.25,C586022551,0.0,0.0,C2050480521,634727.64,710524.89,0,0
398,CASH_OUT,130571.19,C236302521,0.0,0.0,C1604707895,720484.86,851056.05,0,0
373,TRANSFER,1052654.71,C699451992,21195.0,0.0,C119107960,1650673.95,2703328.66,0,0
134,CASH_OUT,35143.89,C59622517,0.0,0.0,C1339179775,5245641.7,5280785.6,0,0
37,CASH_OUT,84559.37,C1353666713,16938.0,0.0,C1114054380,406908.95,491468.33,0,0
255,CASH_OUT,143217.74,C1129678034,0.0,0.0,C2041260058,1834896.13,1978113.86,0,0
157,TRANSFER,777965.6,C1627480882,0.0,0.0,C612915279,1400950.26,2178915.86,0,0
155,CASH_OUT,191587.85,C2080014556,21246.0,0.0,C69766590,99185.17,290773.02,0,0
180,CASH_OUT,11329.64,C2044686708,0.0,0.0,C285956724,328756.05,340085.69,0,0
47,CASH_OUT,16404.59,C1996137070,0.0,0.0,C2117261063,67427.49,83832.08,0,0
45,CASH_OUT,147974.86,C1474323071,0.0,0.0,C1417143907,313084.46,461059.32,0,0
522,CASH_OUT,258473.24,C2112174999,0.0,0.0,C1715769813,549523.93,807997.17,0,0
